source,year,election,measure_text,pdf_url,summary_title,summary_text,has_summary,data_source,description,measure_id,percent_yes,passed,measure_type,topic,decade,century,unified_id
ICPSR,,,Proposition 7,,,,,ICPSR,Compensation of County Officers,CA630,28.29999924,0.0, Legislative Referendum , Labor & Employment | Local Government ,,,CA630
ICPSR,,,Proposition 7,,,,,ICPSR,State Funds,CA657,55.20000076,1.0, Legislative Referendum , Budgets ,,,CA657
ICPSR,,,Proposition 7,,,,,ICPSR,Valuation of Single-Family Dwellings for Tax Purposes,CA713,67.80000305,1.0, Legislative Referendum , Tax & Revenue ,,,CA713
ICPSR,,,Proposition 7,,,,,ICPSR,Elections and Presidential Primary,CA714,68.30000305,1.0, Legislative Referendum , Tax & Revenue ,,,CA714
ICPSR,,,Proposition 7,,,,,ICPSR,State Civil Service Exemptions,CA724,47.20000076,0.0, Legislative Referendum , Labor & Employment | State Government ,,,CA724
ICPSR,,,Proposition 7,,,,,ICPSR,Declaration of Rights,CA740,70.5,1.0, Legislative Referendum , Civil & Constitutional Law | Criminal Justice | Land Use/Property Rights ,,,CA740
ICPSR,,,Proposition 7,,,,,ICPSR,Taxation of Restricted Historic Property,CA761,54.40000153,1.0, Legislative Referendum , Arts & Culture | Tax & Revenue ,,,CA761
ICPSR,,,Proposition 7,,,,,ICPSR,"Judges. Censure, Removal, Judicial Performance Commission",CA775,83.09999847,1.0, Legislative Referendum , Arts & Culture | Tax & Revenue ,,,CA775
ICPSR,,,Proposition 7,,,,,ICPSR,Local Agencies - Insurance Pooling Arrangements,CA788,53.5,1.0, Legislative Referendum , Insurance | Labor & Employment | Local Government ,,,CA788
ICPSR,,,Proposition 7,,,,,ICPSR,Murder. Penalty.,CA794,71.09999847,1.0, Initiative , Criminal Justice ,,,CA794
ICPSR,,,Proposition 7,,,,,ICPSR,Taxation. Real Property Valuation. New Construction.,CA833,41.29999924,0.0, Legislative Referendum , Tax & Revenue ,,,CA833
ICPSR,,,Proposition 7,,,,,ICPSR,Income Tax Indexing.,CA845,63.5,1.0, Initiative , Tax & Revenue ,,,CA845
ICPSR,,,Proposition 7,,,,,ICPSR,Air Quality Improvement. Tax Credits. Initiative Statute.,CA1055,43.59999847,0.0, Initiative , Environmental Protection | Tax & Revenue ,,,CA1055
ICPSR,,,Proposition 7,,,,,ICPSR,Renewable Energy Generation. Initiative Statute.,CA1160,35.5,0.0, Initiative , Energy & Electric Utilities | Environmental Protection ,,,CA1160
ICPSR,,,Proposition 7-G,,,,,ICPSR,State Colleges: Speaker Member of Governing Body,CA671,50.40000153,1.0, Legislative Referendum , Education: Higher Ed ,,,CA671
ICPSR,,,Proposition 7-P,,,,,ICPSR,Interest Rate on State Bonds,CA678,56.20000076,1.0, Legislative Referendum , Bond Measures ,,,CA678
ICPSR,,,Proposition 70,,,,,ICPSR,"Wildlife, Coastal, And Park Land Conservation Bond Act.",CA927,65.09999847,1.0, Initiative , Animal Rights/Hunting & Fishing | Bond Measures | Environmental Protection | Natural Resources ,,,CA927
ICPSR,,,Proposition 70,,,,,ICPSR,Tribal Gaming Compacts. Exclusive Gaming Rights. Contributions to State. Initiative Constitutional Amendment and Statute.,CA1117,23.70000076,0.0, Initiative , Gambling & Lotteries | State-Tribal Relations ,,,CA1117
ICPSR,,,Proposition 71,,,,,ICPSR,Appropriations Limit Adjustment.,CA905,48.90000153,0.0, Initiative , Budgets | Tax & Revenue ,,,CA905
ICPSR,,,Proposition 71,,,,,ICPSR,Stem Cell Research. Funding. Bonds. Initiative Constitutional Amendment and Statute.,CA1128,59.09999847,1.0, Initiative , Bond Measures | Health ,,,CA1128
ICPSR,,,Proposition 72,,,,,ICPSR,Emergency Reserve. Dedication Of Certain Taxes To Transportation. Appropriation Limit Change.,CA901,38.5,0.0, Initiative , Budgets | Tax & Revenue | Transportation ,,,CA901
ICPSR,,,Proposition 72,,,,,ICPSR,Referendum Petition to Overturn Amendments to Health Care Coverage Requirements.,CA1123,49.09999847,0.0, Popular Referendum , Health | Insurance | Labor & Employment ,,,CA1123
ICPSR,,,Proposition 73,,,,,ICPSR,Campaign Funding. Contribution Limits. Prohibition Of Public Funding.,CA917,58.09999847,1.0, Initiative , Ethics/Lobbying/Campaign Finance ,,,CA917
ICPSR,,,Proposition 73,,,,,ICPSR,Waiting Period and Parental Notification Before Termination of Minor's Pregnancy. Initiative Constitutional Amendment.,CA1143,47.40000153,0.0, Initiative , Abortion ,,,CA1143
ICPSR,,,Proposition 74,,,,,ICPSR,Deddeh Transportation Bond Act,CA906,49.99000168,0.0, Legislative Referendum , Bond Measures | Transportation ,,,CA906
ICPSR,,,Proposition 74,,,,,ICPSR,Public School Teachers. Waiting Period for Permanent Status. Dismissal. Initiative Statute.,CA1141,44.90000153,0.0, Initiative , Education: PreK-12 | Labor & Employment ,,,CA1141
ICPSR,,,Proposition 75,,,,,ICPSR,School Facilities Bond Act Of 1988,CA925,65.0,1.0, Legislative Referendum , Bond Measures | Education: PreK-12 ,,,CA925
ICPSR,,,Proposition 75,,,,,ICPSR,Public Employee Union Dues. Restrictions on Political Contributions. Employee Consent Requirement. Initiative Statute.,CA1142,46.5,0.0, Initiative , Ethics/Lobbying/Campaign Finance | Labor & Employment ,,,CA1142
ICPSR,,,Proposition 76,,,,,ICPSR,Veterans Bond Act Of 1988,CA928,67.59999847,1.0, Legislative Referendum , Bond Measures | Military & Veterans Affairs ,,,CA928
ICPSR,,,Proposition 76,,,,,ICPSR,State Spending and School Funding Limits. Initiative Constitutional Amendment.,CA1137,37.90000153,0.0, Initiative , Budgets | Education: PreK-12 ,,,CA1137
ICPSR,,,Proposition 77,,,,,ICPSR,California Earthquake Safety And Housing Rehabilitation Bond Act Of 1988,CA915,56.09999847,1.0, Legislative Referendum , Bond Measures | Human Services | State Government ,,,CA915
ICPSR,,,Proposition 77,,,,,ICPSR,Redistricting. Initiative Constitutional Amendment.,CA1139,40.5,0.0, Initiative , Redistricting ,,,CA1139
ICPSR,,,Proposition 78,,,,,ICPSR,Higher Education Facilities Bond Act Of 1988,CA916,57.70000076,1.0, Legislative Referendum , Bond Measures | Education: Higher Ed ,,,CA916
ICPSR,,,Proposition 78,,,,,ICPSR,Discounts on Prescription Drugs. Initiative Statute.,CA1140,41.5,0.0, Initiative , Health ,,,CA1140
ICPSR,,,Proposition 79,,,,,ICPSR,1988 School Facilities Bond Act,CA921,61.20000076,1.0, Legislative Referendum , Bond Measures | Education: PreK-12 ,,,CA921
ICPSR,,,Proposition 79,,,,,ICPSR,Prescription Drug Discounts. State-Negotiated Rebates. Initiative Statute.,CA1138,38.90000153,0.0, Initiative , Health ,,,CA1138
ICPSR,,,Proposition 7G,,,,,ICPSR,Taxation. Real Property Valuation. Solar Energy Systems,CA818,65.5,1.0, Legislative Referendum , Energy & Electric Utilities | Tax & Revenue ,,,CA818
ICPSR,,,Proposition 7P,,,,,ICPSR,Disaster Assistance,CA822,82.90000153,1.0, Legislative Referendum , Energy & Electric Utilities | Tax & Revenue ,,,CA822
ICPSR,,,Proposition 8,,,,,ICPSR,"Recall by the Electors, of Public Officials.",CA18,,0.0, Legislative Referendum , Elections ,,,CA18
ICPSR,,,Proposition 8,,,,,ICPSR,Home Rule Taxation,CA29,41.0,0.0, Initiative , Local Government | Tax & Revenue ,,,CA29
ICPSR,,,Proposition 8,,,,,ICPSR,Exempting Vessels from Taxation,CA61,54.29999924,1.0, Legislative Referendum , Tax & Revenue | Transportation ,,,CA61
ICPSR,,,Proposition 8,,,,,ICPSR,Condemnation for Public Purposes,CA82,38.0,0.0, Legislative Referendum , Land Use/Property Rights ,,,CA82
ICPSR,,,Proposition 8,,,,,ICPSR,University of California. Competitive Bidding. Grounds for Denial of Admission,CA121,62.79999924,1.0, Legislative Referendum , Civil & Constitutional Law | Education: Higher Ed | State Government ,,,CA121
ICPSR,,,Proposition 8,,,,,ICPSR,Poison Act,CA138,63.90000153,1.0, Popular Referendum , Health ,,,CA138
ICPSR,,,Proposition 8,,,,,ICPSR,Municipalities,CA169,66.40000153,1.0, Legislative Referendum , Local Government ,,,CA169
ICPSR,,,Proposition 8,,,,,ICPSR,County Officers,CA181,52.0,1.0, Legislative Referendum , Local Government ,,,CA181
ICPSR,,,Proposition 8,,,,,ICPSR,State Highways,CA195,35.59999847,0.0, Initiative , Transportation ,,,CA195
ICPSR,,,Proposition 8,,,,,ICPSR,Motor Vehicle Registration Fees,CA230,71.90000153,1.0, Popular Referendum , Tax & Revenue | Transportation ,,,CA230
ICPSR,,,Proposition 8,,,,,ICPSR,Exempting Hospitals and Sanitoriums from Taxation,CA246,38.79999924,0.0, Legislative Referendum , Health | Tax & Revenue ,,,CA246
ICPSR,,,Proposition 8,,,,,ICPSR,Initiative and Referendum,CA282,61.79999924,1.0, Legislative Referendum , Elections-Initiative Process ,,,CA282
ICPSR,,,Proposition 8,,,,,ICPSR,County Government,CA294,68.19999695,1.0, Legislative Referendum , Local Government ,,,CA294
ICPSR,,,Proposition 8,,,,,ICPSR,Constitutional Convention,CA307,51.40000153,1.0, Legislative Referendum , Civil & Constitutional Law ,,,CA307
ICPSR,,,Proposition 8,,,,,ICPSR,Registration of Voters,CA329,28.29999924,0.0, Legislative Referendum , Elections ,,,CA329
ICPSR,,,Proposition 8,,,,,ICPSR,Apportionment of Funds to Political Subdivisions,CA351,25.60000038,0.0, Legislative Referendum , Budgets | Local Government | State Government ,,,CA351
ICPSR,,,Proposition 8,,,,,ICPSR,Fish and Game Commission,CA390,63.59999847,1.0, Legislative Referendum , Animal Rights/Hunting & Fishing | Natural Resources | State Government ,,,CA390
ICPSR,,,Proposition 8,,,,,ICPSR,Fish and Game Funds Restricted,CA410,73.40000153,1.0, Legislative Referendum , Budgets | Natural Resources ,,,CA410
ICPSR,,,Proposition 8,,,,,ICPSR,Validating Tax Deeds,CA411,32.59999847,0.0, Legislative Referendum , Tax & Revenue ,,,CA411
ICPSR,,,Proposition 8,,,,,ICPSR,County Superintendents of Schools,CA434,61.09999847,1.0, Legislative Referendum , Education: PreK-12 | Local Government ,,,CA434
ICPSR,,,Proposition 8,,,,,ICPSR,"Superior Judges, Vacancies",CA459,,1.0, Legislative Referendum , Judiciary ,,,CA459
ICPSR,,,Proposition 8,,,,,ICPSR,Constitutional Provision Relating to State Fiscal Affairs,CA469,72.09999847,1.0, Legislative Referendum , Civil & Constitutional Law ,,,CA469
ICPSR,,,Proposition 8,,,,,ICPSR,Compensation of Local Officers,CA475,34.29999924,0.0, Legislative Referendum , Labor & Employment | Local Government ,,,CA475
ICPSR,,,Proposition 8,,,,,ICPSR,Taxation: Church Buildings Under Construction,CA500,74.80000305,1.0, Legislative Referendum , Tax & Revenue ,,,CA500
ICPSR,,,Proposition 8,,,,,ICPSR,Tax Exemption of Commercial and Fishing Vessels,CA509,40.0,0.0, Legislative Referendum , Tax & Revenue | Transportation ,,,CA509
ICPSR,,,Proposition 8,,,,,ICPSR,Legislative Budget Session,CA532,50.5,1.0, Legislative Referendum , Legislatures ,,,CA532
ICPSR,,,Proposition 8,,,,,ICPSR,Presidential Voting,CA558,54.90000153,1.0, Legislative Referendum , Elections ,,,CA558
ICPSR,,,Proposition 8,,,,,ICPSR,Eligibility to Vote,CA568,44.79999924,0.0, Legislative Referendum , Civil & Constitutional Law | Criminal Justice | Elections ,,,CA568
ICPSR,,,Proposition 8,,,,,ICPSR,General Legislative Sessions,CA589,39.20000076,0.0, Legislative Referendum , Legislatures ,,,CA589
ICPSR,,,Proposition 8,,,,,ICPSR,"Superior Court Judges: Election in Counties Over 700,000 Population",CA617,58.79999924,1.0, Legislative Referendum , Elections | Judiciary ,,,CA617
ICPSR,,,Proposition 8,,,,,ICPSR,Taxation: Insurance Companies; Home or Principal Office Deduction,CA639,56.79999924,1.0, Legislative Referendum , Insurance | Tax & Revenue ,,,CA639
ICPSR,,,Proposition 8,,,,,ICPSR,Apportionment of Local Sales and Use Tax,CA654,51.20000076,1.0, Legislative Referendum , State Government | Tax & Revenue ,,,CA654
ICPSR,,,Proposition 8,,,,,ICPSR,Tax Exemption for Anti-Pollution Facilities,CA687,27.10000038,0.0, Legislative Referendum , Environmental Protection | Tax & Revenue ,,,CA687
ICPSR,,,Proposition 8,,,,,ICPSR,Chiropractors,CA716,73.59999847,1.0, Legislative Referendum , Health ,,,CA716
ICPSR,,,Proposition 8,,,,,ICPSR,Sacramento County-Cities Consolidation,CA734,61.59999847,1.0, Legislative Referendum , Local Government ,,,CA734
ICPSR,,,Proposition 8,,,,,ICPSR,Taxation and State Funds,CA736,68.40000153,1.0, Legislative Referendum , Tax & Revenue ,,,CA736
ICPSR,,,Proposition 8,,,,,ICPSR,County Superintendents of Schools and Boards of Education,CA760,53.40000153,1.0, Legislative Referendum , Education: PreK-12 | Local Government ,,,CA760
ICPSR,,,Proposition 8,,,,,ICPSR,Deposit of Public Moneys in Savings and Loan Associations,CA772,74.19999695,1.0, Legislative Referendum , Banking & Financial Services | Tax & Revenue ,,,CA772
ICPSR,,,Proposition 8,,,,,ICPSR,Owner Occupied Dwellings - Tax Rate,CA784,47.0,0.0, Legislative Referendum , Tax & Revenue ,,,CA784
ICPSR,,,Proposition 8,,,,,ICPSR,Post-Disaster Taxation,CA796,78.5,1.0, Legislative Referendum , Tax & Revenue ,,,CA796
ICPSR,,,Proposition 8,,,,,ICPSR,Transfer Of Funds By Local Governments.,CA837,51.0,1.0, Legislative Referendum , Budgets | Local Government ,,,CA837
ICPSR,,,Proposition 8,,,,,ICPSR,Criminal Justice.,CA843,56.40000153,1.0, Initiative , Criminal Justice ,,,CA843
ICPSR,,,Proposition 8,,,,,ICPSR,Public Schools. Permanent Class Size Reduction. Parent-Teacher Council. Teacher Credentialing. Pupil Suspension for Drug Possession. Initiative Statute.,CA1053,36.79999924,0.0, Initiative , Criminal Justice | Education: PreK-12 ,,,CA1053
ICPSR,,,Proposition 8,,,,,ICPSR,Eliminates Right of Same-Sex Couples to Marry. Initiative Constitutional Amendment.,CA1169,52.29999924,1.0, Initiative , Civil & Constitutional Law ,,,CA1169
ICPSR,,,Proposition 8-G,,,,,ICPSR,Superintendent of Public Instruction,CA662,39.90000153,0.0, Legislative Referendum , Education: PreK-12 | Labor & Employment | State Government ,,,CA662
ICPSR,,,Proposition 8-P,,,,,ICPSR,Taxation for Schools and Social Welfare,CA661,28.5,0.0, Initiative , Education: PreK-12 | Human Services | Tax & Revenue ,,,CA661
ICPSR,,,Proposition 80,,,,,ICPSR,New Prison Construction Bond Act Of 1988,CA920,61.09999847,1.0, Legislative Referendum , Bond Measures | Criminal Justice | Juvenile Justice ,,,CA920
ICPSR,,,Proposition 80,,,,,ICPSR,Electric Service Providers. Regulation. Initiative Statute.,CA1136,34.29999924,0.0, Initiative , Energy & Electric Utilities | Environmental Protection ,,,CA1136
ICPSR,,,Proposition 81,,,,,ICPSR,California Safe Drinking Water Bond Act Of 1988,CA933,71.69999695,1.0, Legislative Referendum , Bond Measures | Environmental Protection | Natural Resources ,,,CA933
ICPSR,,,Proposition 81,,,,,ICPSR,California Reading and Literacy Improvement and Public Library Construction and Renovation Bond Act of 2006.,CA1149,46.90000153,0.0, Legislative Referendum , Arts & Culture | Bond Measures | Education: PreK-12 ,,,CA1149
ICPSR,,,Proposition 82,,,,,ICPSR,Water Conservation Bond Law Of 1988,CA923,62.40000153,1.0, Legislative Referendum , Bond Measures | Natural Resources ,,,CA923
ICPSR,,,Proposition 82,,,,,ICPSR,"Preschool Education. Tax on Incomes Over $400,000 for Individuals; $800,000 for Couples. Initiative Constitutional Amendment and Statute.",CA1146,39.09999847,0.0, Initiative , Education: PreK-12 | Tax & Revenue ,,,CA1146
ICPSR,,,Proposition 83,,,,,ICPSR,Clean Water And Water Reclamation Bond Act Of 1988,CA924,64.40000153,1.0, Legislative Referendum , Bond Measures | Environmental Protection ,,,CA924
ICPSR,,,Proposition 83,,,,,ICPSR,"Sex Offenders. Sexually Violent Predators. Punishment, Residence Restrictions and Monitoring. Initiative Statute.",CA1157,70.5,1.0, Initiative , Criminal Justice ,,,CA1157
ICPSR,,,Proposition 84,,,,,ICPSR,Housing And Homeless Bond Act Of 1988,CA919,58.20000076,1.0, Legislative Referendum , Bond Measures | Human Services ,,,CA919
ICPSR,,,Proposition 84,,,,,ICPSR,"Water Quality, Safety and Supply. Flood Control. Natural Resource Protection. Park Improvements. Bonds. Initiative Statute.",CA1152,53.90000153,1.0, Initiative , Bond Measures | Natural Resources ,,,CA1152
ICPSR,,,Proposition 85,,,,,ICPSR,Library Construction And Renovation Bond Act Of 1988,CA909,52.70000076,1.0, Legislative Referendum , Arts & Culture | Bond Measures ,,,CA909
ICPSR,,,Proposition 85,,,,,ICPSR,Waiting Period and Parental Notification Before Termination of Minor's Pregnancy. Initiative Constitutional Amendment.,CA1148,45.70000076,0.0, Initiative , Abortion ,,,CA1148
ICPSR,,,Proposition 86,,,,,ICPSR,County Correctional Facility Capital Expenditure And Youth Facility Bond Act Of 1988,CA913,54.79999924,1.0, Legislative Referendum , Bond Measures | Criminal Justice ,,,CA913
ICPSR,,,Proposition 86,,,,,ICPSR,Tax on Cigarettes. Initiative Constitutional Amendment and Statute.,CA1151,48.29999924,0.0, Initiative , Bond Measures | Drug/Alcohol/Tobacco Policy | Health ,,,CA1151
ICPSR,,,Proposition 87,,,,,ICPSR,Property Tax Revenues. Redevelopment Agencies.,CA929,67.90000153,1.0, Legislative Referendum , Budgets | Tax & Revenue ,,,CA929
ICPSR,,,Proposition 87,,,,,ICPSR,"Alternative Energy. Research, Production, Incentives. Tax on California Oil. Initiative Constitutional Amendment and Statute.",CA1147,45.40000153,0.0, Initiative , Energy & Electric Utilities | Tax & Revenue ,,,CA1147
ICPSR,,,Proposition 88,,,,,ICPSR,Deposit Of Public Moneys.,CA936,74.80000305,1.0, Legislative Referendum , Banking & Financial Services | Tax & Revenue ,,,CA936
ICPSR,,,Proposition 88,,,,,ICPSR,Education Funding. Real Property Parcel Tax. Initiative Constitutional Amendment and Statute.,CA1144,23.29999924,0.0, Initiative , Education: PreK-12 | Tax & Revenue ,,,CA1144
ICPSR,,,Proposition 89,,,,,ICPSR,Governor's Parole Review.,CA914,55.0,1.0, Legislative Referendum , Criminal Justice ,,,CA914
ICPSR,,,Proposition 89,,,,,ICPSR,Political Campaigns. Public Financing. Corporate Tax Increase. Contribution and Expenditure Limits. Initiative Statute.,CA1145,25.70000076,0.0, Initiative , Business & Commerce | Ethics/Lobbying/Campaign Finance | Tax & Revenue ,,,CA1145
ICPSR,,,Proposition 8G,,,,,ICPSR,Water Resources Development and Protection,CA814,53.29999924,1.0, Legislative Referendum , Natural Resources ,,,CA814
ICPSR,,,Proposition 8P,,,,,ICPSR,Alternative Energy Sources Facility Financing.,CA812,50.20000076,1.0, Legislative Referendum , Energy & Electric Utilities ,,,CA812
ICPSR,,,Proposition 9,,,,,ICPSR,Appeals in Criminal Cases.,CA23,,0.0, Legislative Referendum , Criminal Justice ,,,CA23
ICPSR,,,Proposition 9,,,,,ICPSR,Regulating Investment Companies,CA40,41.40000153,0.0, Initiative , Banking & Financial Services ,,,CA40
ICPSR,,,Proposition 9,,,,,ICPSR,Taxation,CA80,36.0,0.0, Legislative Referendum , Tax & Revenue ,,,CA80
